url,label
https://www.example49835.info,0
https://www.bank48296.gov,0
https://www.gov12820.gov,0
https://www.news2309.co.uk,0
https://www.secure90861.info,0
https://www.gov88479.co.uk,0
https://www.official1040.edu,0
https://www.safe45327.gov,0
https://www.news81417.com,0
https://www.gov35941.org,0
https://www.safe91119.info,0
https://www.example67801.info,0
https://www.bank96639.gov,0
https://www.secure49198.com,0
https://www.gov30802.co.uk,0
https://www.safe12237.com,0
https://www.official40140.gov,0
https://www.company34616.gov,0
https://www.news42503.com,0
https://www.official89487.info,0
https://www.bank48734.co.uk,0
https://www.gov51226.org,0
https://www.verified26803.info,0
https://www.trusted72414.edu,0
https://www.bank729.info,0
https://www.safe55301.info,0
https://www.news6436.co.uk,0
https://www.official51359.info,0
https://www.example95116.co.uk,0
https://www.company32319.info,0
https://www.bank52.co.uk,0
https://www.secure83503.info,0
https://www.gov74458.info,0
https://www.trusted90179.co.uk,0
https://www.example4528.org,0
https://www.bank19499.info,0
https://www.news79836.net,0
https://www.company44525.gov,0
https://www.bank39719.edu,0
https://www.company90503.org,0
https://www.official22517.co.uk,0
https://www.verified85070.gov,0
https://www.bank31549.gov,0
https://www.bank66230.gov,0
https://www.safe72363.gov,0
https://www.example27334.gov,0
https://www.example35826.org,0
https://www.secure54643.net,0
https://www.example72145.co.uk,0
https://www.verified75285.info,0
https://www.company65227.edu,0
https://www.verified68359.co.uk,0
https://www.bank93938.org,0
https://www.verified54072.co.uk,0
https://www.safe22809.com,0
https://www.bank21610.net,0
https://www.safe81865.com,0
https://www.official94558.gov,0
https://www.secure6197.info,0
https://www.secure19528.com,0
https://www.gov25238.com,0
https://www.verified97941.co.uk,0
https://www.bank50741.net,0
https://www.secure4350.net,0
https://www.official87643.gov,0
https://www.trusted75120.edu,0
https://www.example8681.co.uk,0
https://www.safe17468.org,0
https://www.verified45627.com,0
https://www.gov8580.org,0
https://www.news46379.co.uk,0
https://www.safe50798.net,0
https://www.bank11771.co.uk,0
https://www.secure27518.gov,0
https://www.official36110.com,0
https://www.safe59044.com,0
https://www.bank61924.org,0
https://www.safe40138.edu,0
https://www.example14275.net,0
https://www.news34251.com,0
https://www.safe10858.com,0
https://www.trusted26020.org,0
https://www.verified85839.com,0
https://www.secure43931.com,0
https://www.verified81165.net,0
https://www.bank48945.net,0
https://www.gov13824.com,0
https://www.example44270.gov,0
https://www.news9062.info,0
https://www.safe92889.co.uk,0
https://www.secure95134.co.uk,0
https://www.gov22346.gov,0
https://www.secure11096.edu,0
https://www.trusted91501.org,0
https://www.news48688.com,0
https://www.verified98179.net,0
https://www.news33186.org,0
https://www.verified46139.edu,0
https://www.trusted1470.info,0
https://www.official43518.co.uk,0
https://www.trusted92095.gov,0
https://www.verified917.info,0
https://www.example19282.edu,0
https://www.trusted78834.com,0
https://www.company42050.edu,0
https://www.gov96300.gov,0
https://www.bank55634.co.uk,0
https://www.verified79816.edu,0
https://www.verified51564.edu,0
https://www.safe5482.gov,0
https://www.news90039.org,0
https://www.secure11746.co.uk,0
https://www.company23309.edu,0
https://www.company52257.net,0
https://www.verified76488.org,0
https://www.trusted18920.edu,0
https://www.bank69907.co.uk,0
https://www.official45379.edu,0
https://www.safe16811.com,0
https://www.example80999.co.uk,0
https://www.trusted39904.gov,0
https://www.bank34441.net,0
https://www.company31412.gov,0
https://www.official67648.org,0
https://www.company11812.org,0
https://www.secure46596.org,0
https://www.safe39377.co.uk,0
https://www.verified52458.com,0
https://www.example81946.com,0
https://www.official82763.net,0
https://www.news628.gov,0
https://www.verified27530.com,0
https://www.official79801.org,0
https://www.secure41751.net,0
https://www.bank94384.net,0
https://www.verified64233.org,0
https://www.official16507.co.uk,0
https://www.news74519.gov,0
https://www.news64775.org,0
https://www.official37189.org,0
https://www.official63966.org,0
https://www.bank22358.com,0
https://www.example78528.gov,0
https://www.bank1905.edu,0
https://www.official15470.info,0
https://www.verified1858.co.uk,0
https://www.news4041.edu,0
https://www.safe720.edu,0
https://www.bank18338.co.uk,0
https://www.company60338.edu,0
https://www.verified75291.co.uk,0
https://www.verified71828.org,0
https://www.bank87052.com,0
https://www.example14228.co.uk,0
https://www.secure91022.org,0
https://www.trusted94618.net,0
https://www.verified56389.info,0
https://www.news3.co.uk,0
https://www.news60469.co.uk,0
https://www.bank70618.co.uk,0
https://www.verified86591.org,0
https://www.news95408.net,0
https://www.gov14877.org,0
https://www.safe11732.co.uk,0
https://www.official74353.gov,0
https://www.gov71277.org,0
https://www.trusted72195.edu,0
https://www.official4351.org,0
https://www.company85715.net,0
https://www.trusted47487.org,0
https://www.news40463.info,0
https://www.trusted16329.net,0
https://www.gov39662.co.uk,0
https://www.gov3236.co.uk,0
https://www.trusted3923.edu,0
https://www.official87115.co.uk,0
https://www.trusted29750.net,0
https://www.safe42613.net,0
https://www.bank5990.info,0
https://www.verified52829.gov,0
https://www.safe21377.gov,0
https://www.verified11446.info,0
https://www.gov63386.com,0
https://www.official72302.edu,0
https://www.news42766.co.uk,0
https://www.verified49190.co.uk,0
https://www.verified96343.net,0
https://www.company73457.org,0
https://www.company80529.edu,0
https://www.bank1258.gov,0
https://www.safe8676.edu,0
https://www.news86630.gov,0
https://www.verified84972.org,0
https://www.verified28181.info,0
https://www.news75773.co.uk,0
https://www.trusted37525.info,0
https://www.gov68910.com,0
https://www.safe65536.co.uk,0
https://www.news65846.gov,0
https://www.official38287.info,0
https://www.secure66881.gov,0
https://www.trusted17770.edu,0
https://www.bank18736.org,0
https://www.news25623.co.uk,0
https://www.gov14877.org,0
https://www.safe78627.com,0
https://www.news38263.info,0
https://www.company41436.net,0
https://www.secure72146.com,0
https://www.gov65096.net,0
https://www.example77322.net,0
https://www.trusted51698.com,0
https://www.verified74233.co.uk,0
https://www.bank26399.edu,0
https://www.news71329.net,0
https://www.company63451.co.uk,0
https://www.bank21610.net,0
https://www.safe83858.net,0
https://www.bank51847.com,0
https://www.company24369.org,0
https://www.trusted38041.net,0
https://www.company25381.edu,0
https://www.safe34461.com,0
https://www.bank6155.gov,0
https://www.company20884.co.uk,0
https://www.bank87699.co.uk,0
https://www.news99677.gov,0
https://www.example51548.edu,0
https://www.bank15377.info,0
https://www.official52963.gov,0
https://www.example68150.co.uk,0
https://www.verified63214.info,0
https://www.secure41740.gov,0
https://www.gov43920.co.uk,0
https://www.bank40280.info,0
https://www.gov6888.co.uk,0
https://www.trusted51903.co.uk,0
https://www.secure60594.com,0
https://www.news31043.net,0
https://www.company87971.org,0
https://www.example68092.gov,0
https://www.official62607.org,0
https://www.secure2348.co.uk,0
https://www.company80319.gov,0
https://www.gov74287.net,0
https://www.gov29296.info,0
https://www.example76606.org,0
https://www.safe39284.gov,0
https://www.secure36671.co.uk,0
https://www.news94991.org,0
https://www.company39377.net,0
https://www.company37814.com,0
https://www.secure9092.com,0
https://www.news94748.net,0
https://www.official13871.net,0
https://www.safe53612.co.uk,0
https://www.bank78811.org,0
https://www.news16405.co.uk,0
https://www.secure46856.gov,0
https://www.gov57072.org,0
https://www.gov33234.org,0
https://www.secure54761.info,0
https://www.gov45402.edu,0
https://www.verified35640.org,0
https://www.news40354.gov,0
https://www.news4486.com,0
https://www.official45599.org,0
https://www.example33482.com,0
https://www.company64489.org,0
https://www.gov70587.com,0
https://www.example19925.com,0
https://www.news31885.gov,0
https://www.secure29345.org,0
https://www.safe81200.com,0
https://www.gov75562.net,0
https://www.safe4393.gov,0
https://www.bank76689.gov,0
https://www.safe90500.edu,0
https://www.verified76193.gov,0
https://www.company38451.edu,0
https://www.example44548.com,0
https://www.gov67876.edu,0
https://www.safe97856.info,0
https://www.example55162.com,0
https://www.gov48815.info,0
https://www.example14987.gov,0
https://www.news45147.co.uk,0
https://www.gov64844.net,0
https://www.gov58720.info,0
https://www.gov32958.edu,0
https://www.news29552.com,0
https://www.example48794.edu,0
https://www.official58644.com,0
https://www.trusted37027.info,0
https://www.example39951.com,0
https://www.verified38989.org,0
https://www.secure7113.org,0
https://www.company63794.edu,0
https://www.safe59791.edu,0
https://www.company19097.info,0
https://www.bank31339.co.uk,0
https://www.gov92315.co.uk,0
https://www.example8925.gov,0
https://www.secure44876.edu,0
https://www.gov33338.net,0
https://www.verified31993.net,0
https://www.verified71906.info,0
https://www.bank99225.com,0
https://www.secure33864.info,0
https://www.trusted84430.net,0
https://www.trusted99218.co.uk,0
https://www.company80580.gov,0
https://www.news77981.net,0
https://www.example8033.org,0
https://www.trusted7331.net,0
https://www.official53154.com,0
https://www.news27322.info,0
https://www.trusted35286.co.uk,0
https://www.secure44075.co.uk,0
https://www.gov9632.co.uk,0
https://www.bank576.edu,0
https://www.safe96899.co.uk,0
https://www.gov55053.org,0
https://www.company25381.edu,0
https://www.trusted267.info,0
https://www.news58149.com,0
https://www.verified41564.gov,0
https://www.safe293.com,0
https://www.gov24799.co.uk,0
https://www.official38804.org,0
https://www.example60128.info,0
https://www.safe46645.gov,0
https://www.bank31501.co.uk,0
https://www.example91525.net,0
https://www.official62018.edu,0
https://www.official18860.co.uk,0
https://www.company17440.gov,0
https://www.verified29085.net,0
https://www.safe82416.co.uk,0
https://www.safe49401.edu,0
https://www.verified372.co.uk,0
https://www.example19704.edu,0
https://www.secure54103.com,0
https://www.trusted22950.edu,0
https://www.gov27831.edu,0
https://www.news68062.com,0
https://www.company81129.co.uk,0
https://www.bank68644.com,0
https://www.news68752.com,0
https://www.secure80782.gov,0
https://www.bank10880.edu,0
https://www.company45849.net,0
https://www.verified5572.com,0
https://www.verified18491.co.uk,0
https://www.verified73825.org,0
https://www.verified63676.org,0
https://www.gov615.info,0
https://www.safe10091.com,0
https://www.trusted53514.com,0
https://www.secure67007.org,0
https://www.bank70443.com,0
https://www.bank29775.gov,0
https://www.trusted21580.info,0
https://www.company14394.com,0
https://www.trusted73017.com,0
https://www.secure73406.org,0
https://www.gov26269.net,0
https://www.company23749.com,0
https://www.official28682.info,0
https://www.verified61690.net,0
https://www.company68708.info,0
https://www.example65568.co.uk,0
https://www.bank79610.gov,0
https://www.news1953.edu,0
https://www.example90968.co.uk,0
https://www.example11782.co.uk,0
https://www.secure80966.com,0
https://www.example61128.org,0
https://www.official27186.info,0
https://www.news70627.com,0
https://www.official87687.edu,0
https://www.official42497.gov,0
https://www.verified90316.edu,0
https://www.gov81368.info,0
https://www.trusted83655.net,0
https://www.bank89634.co.uk,0
https://www.safe4322.com,0
https://www.news50073.co.uk,0
https://www.official6397.info,0
https://www.news35292.net,0
https://www.bank12479.net,0
https://www.bank8079.net,0
https://www.company53542.net,0
https://www.gov82421.net,0
https://www.safe741.org,0
https://www.example95744.info,0
https://www.gov96706.com,0
https://www.safe65143.info,0
https://www.example59314.edu,0
https://www.trusted24350.com,0
https://www.trusted46867.co.uk,0
https://www.official69900.edu,0
https://www.secure50186.com,0
https://www.official55807.org,0
https://www.official10373.gov,0
https://www.secure87875.edu,0
https://www.company12919.com,0
https://www.example90393.com,0
https://www.bank76362.edu,0
https://www.gov49107.com,0
https://www.official13873.org,0
https://www.official25911.edu,0
https://www.safe2028.gov,0
https://www.gov82019.com,0
https://www.secure67150.gov,0
https://www.bank74605.gov,0
https://www.secure53302.edu,0
https://www.gov32772.info,0
https://www.gov63228.gov,0
https://www.news66392.org,0
https://www.gov21693.edu,0
https://www.bank79861.info,0
https://www.official960.info,0
https://www.trusted99319.org,0
https://www.official59612.co.uk,0
https://www.news96345.net,0
https://www.news54754.co.uk,0
https://www.secure75785.gov,0
https://www.secure47603.edu,0
https://www.gov59379.gov,0
https://www.secure68007.net,0
https://www.official42034.gov,0
https://www.official31090.com,0
https://www.official99206.co.uk,0
https://www.example75000.org,0
https://www.gov67876.edu,0
https://www.bank21433.info,0
https://www.example82773.edu,0
https://www.secure61223.net,0
https://www.gov96269.co.uk,0
https://www.gov71990.info,0
https://www.verified69621.info,0
https://www.official22353.com,0
https://www.example79304.edu,0
https://www.trusted29750.net,0
https://www.news57334.gov,0
https://www.example28692.info,0
https://www.news18785.edu,0
https://www.safe83825.org,0
https://www.example60769.gov,0
https://www.safe18899.org,0
https://www.trusted48135.org,0
https://www.news55488.info,0
https://www.secure85753.net,0
https://www.verified18250.com,0
https://www.bank3058.com,0
https://www.gov66050.co.uk,0
https://www.trusted25718.info,0
https://www.bank37319.com,0
https://www.company29459.edu,0
https://www.verified79686.net,0
https://www.verified88704.co.uk,0
https://www.secure75886.org,0
https://www.bank79590.net,0
https://www.safe62517.net,0
https://www.secure97465.com,0
https://www.official5423.edu,0
https://www.official87477.org,0
https://www.news76475.net,0
https://www.company81138.gov,0
https://www.trusted64176.co.uk,0
https://www.safe38435.com,0
https://www.company26299.gov,0
https://www.company54587.net,0
https://www.news16004.gov,0
https://www.verified89615.co.uk,0
https://www.safe90785.gov,0
https://www.verified32264.info,0
https://www.example42364.co.uk,0
https://www.trusted7472.gov,0
https://www.secure45413.edu,0
https://www.gov89135.gov,0
https://www.bank96562.com,0
https://www.secure62347.info,0
https://www.company84766.com,0
https://www.verified7984.info,0
https://www.trusted75923.edu,0
https://www.official84902.com,0
https://www.verified17127.co.uk,0
https://www.example8301.net,0
https://www.bank86331.gov,0
https://www.news47178.co.uk,0
https://www.safe51539.co.uk,0
https://www.example97179.edu,0
https://www.company63794.edu,0
https://www.company31868.info,0
https://www.official38080.info,0
https://www.company84523.edu,0
https://www.safe34123.gov,0
https://www.company58339.gov,0
https://www.news58533.info,0
https://www.official33709.gov,0
https://www.official25170.net,0
https://www.bank20349.info,0
https://www.verified14909.edu,0
https://www.verified83608.net,0
https://www.verified49104.net,0
https://www.company63823.edu,0
https://www.trusted71242.gov,0
https://www.secure51867.net,0
https://www.verified14513.gov,0
https://www.gov51779.edu,0
https://www.gov86145.edu,0
https://www.safe28311.com,0
https://www.news62271.info,0
https://www.example17189.edu,0
https://www.news4094.info,0
https://www.bank38038.co.uk,0
https://www.official87095.edu,0
https://www.verified62696.gov,0
https://www.safe61283.com,0
https://www.verified8931.gov,0
https://www.news42007.info,0
https://www.bank87601.com,0
https://www.trusted83867.com,0
https://www.official1400.com,0
https://www.secure75591.edu,0
https://www.safe50582.com,0
https://www.example73712.info,0
https://www.gov23941.org,0
https://www.trusted93618.gov,0
https://www.bank3727.edu,0
https://www.safe55418.net,0
https://www.official976.net,0
https://www.example32846.co.uk,0
https://www.company93082.info,0
https://www.trusted19055.org,0
https://www.trusted66462.gov,0
https://www.gov75148.edu,0
https://www.secure15564.info,0
https://www.official28450.net,0
https://www.example27114.edu,0
https://www.company8117.gov,0
https://www.news46752.org,0
https://www.verified24621.edu,0
https://www.secure94547.gov,0
https://www.gov14763.gov,0
https://www.news22659.com,0
https://www.trusted16131.co.uk,0
https://www.company47468.info,0
https://www.secure97047.net,0
https://www.company12741.org,0
https://www.gov6767.net,0
https://www.bank40838.info,0
https://www.gov17461.gov,0
https://www.trusted2588.com,0
https://www.bank23601.edu,0
https://www.company87117.net,0
https://www.official33105.info,0
https://www.verified51944.edu,0
https://www.gov6720.gov,0
https://www.gov87128.com,0
https://www.safe11102.gov,0
https://www.gov96586.gov,0
https://www.bank56300.edu,0
https://www.news18487.edu,0
https://www.bank40775.co.uk,0
https://www.secure41263.net,0
https://www.trusted32473.edu,0
https://www.company99408.org,0
https://www.bank182.gov,0
https://www.official44161.info,0
https://www.company14861.edu,0
https://www.safe7737.gov,0
https://www.example85904.net,0
https://www.secure58688.info,0
https://www.news99824.org,0
https://www.example97024.org,0
https://www.secure68154.gov,0
https://www.example12100.edu,0
https://www.verified881.net,0
https://www.safe67192.net,0
https://www.example4016.gov,0
https://www.gov46.org,0
https://www.secure97408.org,0
https://www.verified25420.net,0
https://www.official65091.info,0
https://www.official16461.co.uk,0
https://www.secure22208.info,0
https://www.example26610.com,0
https://www.verified48023.org,0
https://www.gov46691.gov,0
https://www.trusted93221.com,0
https://www.trusted32682.gov,0
https://www.news95154.com,0
https://www.verified59870.net,0
https://www.gov86812.net,0
https://www.bank84053.gov,0
https://www.safe29650.edu,0
https://www.bank5311.org,0
https://www.verified88974.gov,0
https://www.verified15999.com,0
https://www.news22719.com,0
https://www.official7066.org,0
https://www.secure42807.info,0
https://www.trusted34135.org,0
https://www.safe19995.gov,0
https://www.trusted71034.org,0
https://www.official90317.info,0
https://www.safe73945.edu,0
https://www.news21539.org,0
https://www.company61687.org,0
https://www.secure36255.gov,0
https://www.verified12816.co.uk,0
https://www.verified3361.gov,0
https://www.safe94926.info,0
https://www.gov6175.net,0
https://www.gov26624.org,0
https://www.safe24380.info,0
https://www.gov46.org,0
https://www.safe34508.com,0
https://www.trusted9665.org,0
https://www.secure940.gov,0
https://www.secure42092.edu,0
https://www.trusted78410.org,0
https://www.official16501.org,0
https://www.gov45407.co.uk,0
https://www.trusted38041.net,0
https://www.bank21814.gov,0
https://www.trusted57608.info,0
https://www.news95806.gov,0
https://www.secure86713.edu,0
https://www.safe65412.info,0
https://www.bank72480.co.uk,0
https://www.company1770.com,0
https://www.bank5090.com,0
https://www.trusted7229.gov,0
https://www.company65107.com,0
https://www.company74486.org,0
https://www.official83411.com,0
https://www.safe26402.gov,0
https://www.verified64387.edu,0
https://www.official77529.info,0
https://www.gov47046.edu,0
https://www.safe63540.co.uk,0
https://www.news67452.org,0
https://www.bank95582.net,0
https://www.verified20921.org,0
https://www.gov61105.edu,0
https://www.gov30941.com,0
https://www.safe8436.gov,0
https://www.news48939.com,0
https://www.safe90091.gov,0
https://www.news55371.net,0
https://www.verified90146.info,0
https://www.news34578.co.uk,0
https://www.gov78608.edu,0
https://www.company61307.com,0
https://www.verified90631.com,0
https://www.example11054.edu,0
https://www.news47403.com,0
https://www.gov47483.org,0
https://www.company52745.net,0
https://www.verified77458.co.uk,0
https://www.trusted36198.net,0
https://www.verified88507.gov,0
https://www.gov90824.com,0
https://www.example61858.com,0
https://www.secure29604.net,0
https://www.bank22178.edu,0
https://www.example19274.net,0
https://www.example44456.edu,0
https://www.trusted3108.info,0
https://www.safe3207.edu,0
https://www.safe18612.com,0
https://www.secure80932.net,0
https://www.news3394.gov,0
https://www.trusted91534.co.uk,0
https://www.official12252.gov,0
https://www.verified66180.net,0
https://www.safe43645.gov,0
https://www.example67488.org,0
https://www.company91431.info,0
https://www.example95116.co.uk,0
https://www.verified45495.info,0
https://www.secure94633.info,0
https://www.gov7110.org,0
https://www.verified6342.com,0
https://www.verified55258.gov,0
https://www.official24566.co.uk,0
https://www.official19789.edu,0
https://www.gov90862.net,0
https://www.safe83375.info,0
https://www.news97509.co.uk,0
https://www.gov36469.com,0
https://www.safe34508.com,0
https://www.company16291.net,0
https://www.gov81254.gov,0
https://www.gov74107.info,0
https://www.official83439.edu,0
https://www.gov39256.net,0
https://www.news2966.gov,0
https://www.verified8019.edu,0
https://www.safe51547.info,0
https://www.gov63664.net,0
https://www.bank85373.net,0
https://www.news37930.org,0
https://www.trusted20063.org,0
https://www.official72766.edu,0
https://www.safe84890.edu,0
https://www.gov89000.gov,0
https://www.news12383.info,0
https://www.secure15060.com,0
https://www.gov86768.net,0
https://www.gov74458.info,0
https://www.official7180.net,0
https://www.example93901.com,0
https://www.official40896.org,0
https://www.verified63158.info,0
https://www.gov82842.info,0
https://www.example43702.gov,0
https://www.news3430.com,0
https://www.trusted75923.edu,0
https://www.bank69531.co.uk,0
https://www.safe22806.gov,0
https://www.trusted5673.edu,0
https://www.official83653.info,0
https://www.verified49234.org,0
https://www.company84223.co.uk,0
https://www.news49360.co.uk,0
https://www.safe62849.info,0
https://www.safe95719.edu,0
https://www.example21566.edu,0
https://www.official21206.edu,0
https://www.example31583.edu,0
https://www.bank77222.org,0
https://www.secure81231.org,0
https://www.verified792.com,0
https://www.secure49401.info,0
https://www.gov9443.info,0
https://www.safe2555.gov,0
https://www.news51980.co.uk,0
https://www.bank532.org,0
https://www.secure31283.edu,0
https://www.trusted56687.com,0
https://www.gov12622.info,0
https://www.company19559.com,0
https://www.news20699.info,0
https://www.news46379.co.uk,0
https://www.company93757.co.uk,0
https://www.example5775.co.uk,0
https://www.bank34407.org,0
https://www.official29898.info,0
https://www.trusted42814.edu,0
https://www.trusted60785.info,0
https://www.gov89180.gov,0
https://www.gov50800.co.uk,0
https://www.news42689.co.uk,0
https://www.official28959.co.uk,0
https://www.official8995.co.uk,0
https://www.safe30637.co.uk,0
https://www.trusted32628.com,0
https://www.gov28721.net,0
https://www.news62236.edu,0
https://www.verified58290.org,0
https://www.trusted36638.com,0
https://www.company50222.edu,0
https://www.secure45467.net,0
https://www.trusted86367.gov,0
https://www.safe65510.info,0
https://www.gov51335.co.uk,0
https://www.news37930.org,0
https://www.safe14133.org,0
https://www.company8890.co.uk,0
https://www.news79367.co.uk,0
https://www.official39341.co.uk,0
https://www.secure76201.net,0
https://www.bank37986.edu,0
https://www.company57329.edu,0
https://www.bank54300.org,0
https://www.news35678.co.uk,0
https://www.bank50826.com,0
https://www.trusted42464.org,0
https://www.gov33036.co.uk,0
https://www.official43597.co.uk,0
https://www.news97828.org,0
https://www.news27232.info,0
https://www.safe58506.net,0
https://www.news52136.gov,0
https://www.news699.edu,0
https://www.verified78957.net,0
https://www.secure30294.gov,0
https://www.news14717.com,0
https://www.example61099.com,0
https://www.example49362.com,0
https://www.gov96586.gov,0
https://www.company60268.com,0
https://www.news53531.edu,0
https://www.trusted86694.net,0
https://www.secure181.gov,0
https://www.example56525.gov,0
https://www.verified60125.org,0
https://www.official12720.net,0
https://www.company79820.edu,0
https://www.gov44167.net,0
https://www.news95097.edu,0
https://www.bank76586.co.uk,0
https://www.example89715.net,0
https://www.bank25151.co.uk,0
https://www.bank56381.com,0
https://www.secure48973.net,0
https://www.safe60582.co.uk,0
https://www.bank8190.net,0
https://www.safe20102.net,0
https://www.trusted53922.gov,0
https://www.company38166.gov,0
https://www.safe74071.net,0
https://www.secure78138.info,0
https://www.example70148.gov,0
https://www.official4012.edu,0
https://www.company21355.net,0
https://www.verified42957.edu,0
https://www.official35238.co.uk,0
https://www.example47929.net,0
https://www.news41555.gov,0
https://www.safe62487.gov,0
https://www.verified72128.org,0
https://www.netflix.com,0
https://www.bank93055.com,0
https://www.safe75851.gov,0
https://www.official56398.com,0
https://www.secure28692.org,0
https://www.verified60907.edu,0
https://www.company96393.gov,0
https://www.safe98306.info,0
https://www.news93319.edu,0
https://www.trusted77237.org,0
https://www.secure42888.gov,0
https://www.verified65214.com,0
https://www.company15324.com,0
https://www.official31846.gov,0
https://www.trusted78410.org,0
https://www.safe72869.co.uk,0
https://www.official80348.edu,0
https://www.gov61656.info,0
https://www.company34842.net,0
https://www.official20360.com,0
https://www.trusted90846.net,0
https://www.gov61815.com,0
https://www.bank25444.org,0
https://www.official5692.gov,0
https://www.verified27243.gov,0
https://www.bank7062.org,0
https://www.bank6759.net,0
https://www.company81929.net,0
https://www.verified27017.info,0
https://www.verified86823.com,0
https://www.trusted831.net,0
https://www.official672.gov,0
https://www.official31197.net,0
https://www.gov6080.net,0
https://www.safe18244.edu,0
https://www.company69833.edu,0
https://www.gov2430.net,0
https://www.safe37435.edu,0
https://www.official27450.co.uk,0
https://www.company85718.info,0
https://www.trusted93579.gov,0
https://www.gov88035.edu,0
https://www.gov18384.net,0
https://www.official6591.com,0
https://www.news11671.info,0
https://www.verified82498.com,0
https://www.trusted74095.info,0
https://www.example51733.org,0
https://www.official52167.gov,0
https://www.official32727.info,0
https://www.news88696.info,0
https://www.verified65324.co.uk,0
https://www.news30454.gov,0
https://www.official23831.org,0
https://www.official63861.net,0
https://www.trusted36872.com,0
https://www.news20491.edu,0
https://www.bank14879.net,0
https://www.example45069.net,0
https://www.trusted90102.co.uk,0
https://www.verified54003.org,0
https://www.bank79590.net,0
https://www.company67765.net,0
https://www.secure3983.org,0
